TRAIT,library,term,FULL_NAME,NGENES,BETA,BETA_STD,SE,P,BH_FDR,BONFERRONI_P,BONFERRONI_SIGNIFICANT,FDR_SIGNIFICANT
mALPS,Reactome_2022,CRMPs In Sema3A Signaling R-HSA-399956,Reactome_2022::CRMPs_In_Sema3A_Signaling_R-HSA-399956,15,0.90738,0.026046,0.24911,0.00013544,0.6472500555555556,0.6893895999999999,False,False
mALPS,GO_BP_2023,Regulation Of Microtubule-Based Process (GO:0032886),GO_BP_2023::Regulation_Of_Microtubule-Based_Process_(GO:0032886),37,0.48999,0.022077,0.14421,0.00034045,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Smooth Muscle Cell Differentiation (GO:0051145),GO_BP_2023::Smooth_Muscle_Cell_Differentiation_(GO:0051145),11,0.97956,0.024081,0.30257,0.00060432,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Calcium Ion Import (GO:0070509),GO_BP_2023::Calcium_Ion_Import_(GO:0070509),11,0.93934,0.023092,0.29052,0.00061329,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),GO_BP_2023::Regulation_Of_Proteasomal_Protein_Catabolic_Process_(GO:0061136),48,0.44651,0.022907,0.14105,0.00077557,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of Mitochondrion Organization (GO:0010822),GO_BP_2023::Positive_Regulation_Of_Mitochondrion_Organization_(GO:0010822),58,0.34834,0.019638,0.11205,0.00094126,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,Death Receptor Signaling R-HSA-73887,Reactome_2022::Death_Receptor_Signaling_R-HSA-73887,129,0.25012,0.020988,0.081915,0.0011335,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Proteasomal Protein Catabolic Process (GO:0010498),GO_BP_2023::Proteasomal_Protein_Catabolic_Process_(GO:0010498),212,0.1889,0.020274,0.062575,0.001271,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192),GO_BP_2023::Extrinsic_Apoptotic_Signaling_Pathway_In_Absence_Of_Ligand_(GO:0097192),16,0.6812,0.020194,0.22902,0.0014702,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Chromatin Organization (GO:0006325),GO_BP_2023::Chromatin_Organization_(GO:0006325),245,0.17278,0.019916,0.058166,0.0014894,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Lipid Transport (GO:0032368),GO_BP_2023::Regulation_Of_Lipid_Transport_(GO:0032368),10,0.67119,0.015733,0.22767,0.0016015,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Response To Retinoic Acid (GO:0032526),GO_BP_2023::Response_To_Retinoic_Acid_(GO:0032526),60,0.3393,0.019455,0.11529,0.0016284,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,P75 NTR Receptor-Mediated Signaling R-HSA-193704,Reactome_2022::P75_NTR_Receptor-Mediated_Signaling_R-HSA-193704,88,0.28904,0.020055,0.10048,0.002012,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of Chemokine Production (GO:0032722),GO_BP_2023::Positive_Regulation_Of_Chemokine_Production_(GO:0032722),51,0.3662,0.019363,0.12771,0.0020716,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,Hedgehog On State R-HSA-5632684,Reactome_2022::Hedgehog_On_State_R-HSA-5632684,83,0.32016,0.021577,0.11276,0.0022645,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,N-glycan Processing (GO:0006491),GO_BP_2023::N-glycan_Processing_(GO:0006491),18,0.64325,0.020225,0.22718,0.0023198,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of Intracellular Protein Transport (GO:0090316),GO_BP_2023::Positive_Regulation_Of_Intracellular_Protein_Transport_(GO:0090316),120,0.24019,0.019445,0.08495,0.0023491,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of DNA Metabolic Process (GO:0051054),GO_BP_2023::Positive_Regulation_Of_DNA_Metabolic_Process_(GO:0051054),102,0.25298,0.018891,0.090597,0.0026194,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998","Reactome_2022::Cell_Death_Signaling_Via_NRAGE,_NRIF_And_NADE_R-HSA-204998",68,0.32258,0.019686,0.11565,0.0026451,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,Acetylcholine Neurotransmitter Release Cycle R-HSA-264642,Reactome_2022::Acetylcholine_Neurotransmitter_Release_Cycle_R-HSA-264642,17,0.60882,0.018604,0.21879,0.0026988,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050),GO_BP_2023::Regulation_Of_Proteolysis_Involved_In_Protein_Catabolic_Process_(GO:1903050),24,0.49143,0.017839,0.17812,0.0029032,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Cardiac Atrium Morphogenesis (GO:0003209),GO_BP_2023::Cardiac_Atrium_Morphogenesis_(GO:0003209),18,0.61286,0.019269,0.22384,0.0030948,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,"Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741","Reactome_2022::Cobalamin_(Cbl,_Vitamin_B12)_Transport_And_Metabolism_R-HSA-196741",21,0.62341,0.02117,0.22903,0.0032488,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Osteoblast Differentiation (GO:0045668),GO_BP_2023::Negative_Regulation_Of_Osteoblast_Differentiation_(GO:0045668),30,0.46676,0.01894,0.17327,0.0035364,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Dendrite Morphogenesis (GO:0048814),GO_BP_2023::Regulation_Of_Dendrite_Morphogenesis_(GO:0048814),28,0.49932,0.019575,0.18545,0.0035503,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Transforming Growth Factor Beta Production (GO:0071634),GO_BP_2023::Regulation_Of_Transforming_Growth_Factor_Beta_Production_(GO:0071634),16,0.63499,0.018824,0.23642,0.0036212,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),GO_BP_2023::Proteasome-Mediated_Ubiquitin-Dependent_Protein_Catabolic_Process_(GO:0043161),307,0.13866,0.017861,0.052105,0.003898,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413),GO_BP_2023::Negative_Regulation_Of_Ion_Transmembrane_Transporter_Activity_(GO:0032413),23,0.47142,0.016752,0.17842,0.0041228,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),GO_BP_2023::Negative_Regulation_Of_Protein_Serine/Threonine_Kinase_Activity_(GO:0071901),79,0.26914,0.017698,0.10213,0.0042078,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Cellular Response To Retinoic Acid (GO:0071300),GO_BP_2023::Cellular_Response_To_Retinoic_Acid_(GO:0071300),41,0.37582,0.017822,0.1428,0.0042519,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,Reactome_2022::Regulation_Of_RUNX2_Expression_And_Activity_R-HSA-8939902,71,0.31065,0.01937,0.11825,0.0043113,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,post-Golgi Vesicle-Mediated Transport (GO:0006892),GO_BP_2023::post-Golgi_Vesicle-Mediated_Transport_(GO:0006892),54,0.36339,0.01977,0.13856,0.0043676,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Protein Targeting To Lysosome (GO:0006622),GO_BP_2023::Protein_Targeting_To_Lysosome_(GO:0006622),23,0.56171,0.019961,0.21446,0.0044118,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),GO_BP_2023::Regulation_Of_Ubiquitin-Dependent_Protein_Catabolic_Process_(GO:2000058),39,0.38438,0.017779,0.14691,0.0044478,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768),GO_BP_2023::Immune_Response-Regulating_Cell_Surface_Receptor_Signaling_Pathway_(GO:0002768),12,0.64345,0.016521,0.24642,0.0045163,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,Reactome_2022::Cellular_Response_To_Chemical_Stress_R-HSA-9711123,176,0.17919,0.01754,0.068873,0.0046425,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,"Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)","GO_BP_2023::Wnt_Signaling_Pathway,_Planar_Cell_Polarity_Pathway_(GO:0060071)",26,0.47218,0.017839,0.18278,0.0048975,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of Ossification (GO:0045778),GO_BP_2023::Positive_Regulation_Of_Ossification_(GO:0045778),40,0.36369,0.017036,0.14093,0.0049363,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Inositol Lipid-Mediated Signaling (GO:0048017),GO_BP_2023::Inositol_Lipid-Mediated_Signaling_(GO:0048017),29,0.45363,0.018098,0.17643,0.0050724,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),GO_BP_2023::Negative_Regulation_Of_Nucleic_Acid-Templated_Transcription_(GO:1903507),431,0.11757,0.017881,0.045813,0.0051463,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288),GO_BP_2023::Negative_Regulation_Of_Cellular_Response_To_Growth_Factor_Stimulus_(GO:0090288),64,0.29342,0.017374,0.11496,0.0053541,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),GO_BP_2023::Negative_Regulation_Of_MAP_Kinase_Activity_(GO:0043407),50,0.32752,0.017148,0.12835,0.0053645,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of MAPK Cascade (GO:0043409),GO_BP_2023::Negative_Regulation_Of_MAPK_Cascade_(GO:0043409),96,0.24549,0.017787,0.096785,0.0056038,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Cell Differentiation (GO:0045596),GO_BP_2023::Negative_Regulation_Of_Cell_Differentiation_(GO:0045596),201,0.15911,0.016633,0.063024,0.0057962,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901030),GO_BP_2023::Positive_Regulation_Of_Mitochondrial_Outer_Membrane_Permeabilization_Involved_In_Apoptotic_Signaling_Pathway_(GO:1901030),10,0.64337,0.015081,0.25631,0.0060392,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,Nuclear Receptor Transcription Pathway R-HSA-383280,Reactome_2022::Nuclear_Receptor_Transcription_Pathway_R-HSA-383280,52,0.30715,0.016399,0.12236,0.0060392,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010745),GO_BP_2023::Negative_Regulation_Of_Macrophage_Derived_Foam_Cell_Differentiation_(GO:0010745),12,0.60772,0.015604,0.24259,0.0061265,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,Uptake Of Dietary Cobalamins Into Enterocytes R-HSA-9758881,Reactome_2022::Uptake_Of_Dietary_Cobalamins_Into_Enterocytes_R-HSA-9758881,10,0.77187,0.018093,0.30865,0.006201,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,Reactome_2022::Transcription_Of_E2F_Targets_Under_Negative_Control_By_DREAM_Complex_R-HSA-1362277,19,0.54724,0.017677,0.21919,0.0062751,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,Reactome_2022::GSK3B_And_BTRC:CUL1-mediated-degradation_Of_NFE2L2_R-HSA-9762114,50,0.35649,0.018665,0.14387,0.0066149,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Microtubule Cytoskeleton Organization (GO:0070507),GO_BP_2023::Regulation_Of_Microtubule_Cytoskeleton_Organization_(GO:0070507),38,0.35092,0.016022,0.14196,0.0067253,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052),GO_BP_2023::Positive_Regulation_Of_Proteolysis_Involved_In_Protein_Catabolic_Process_(GO:1903052),28,0.4855,0.019033,0.19667,0.0067874,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Autophagy Of Mitochondrion (GO:1903146),GO_BP_2023::Regulation_Of_Autophagy_Of_Mitochondrion_(GO:1903146),18,0.50261,0.015803,0.20384,0.0068424,0.6472500555555556,1.0,False,False
mALPS,GO_BP_2023,Mesenchymal Cell Differentiation (GO:0048762),GO_BP_2023::Mesenchymal_Cell_Differentiation_(GO:0048762),51,0.33651,0.017793,0.13654,0.0068667,0.6472500555555556,1.0,False,False
mALPS,Reactome_2022,Defects In Vitamin And Cofactor Metabolism R-HSA-3296482,Reactome_2022::Defects_In_Vitamin_And_Cofactor_Metabolism_R-HSA-3296482,21,0.53258,0.018085,0.21701,0.0070658,0.6498203035714285,1.0,False,False
mALPS,GO_BP_2023,Mucosal Immune Response (GO:0002385),GO_BP_2023::Mucosal_Immune_Response_(GO:0002385),26,0.50179,0.018957,0.20481,0.0071493,0.6498203035714285,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827),GO_BP_2023::Positive_Regulation_Of_T-helper_1_Type_Immune_Response_(GO:0002827),12,0.58978,0.015143,0.24326,0.0076718,0.6773927288135594,1.0,False,False
mALPS,Reactome_2022,Asymmetric Localization Of PCP Proteins R-HSA-4608870,Reactome_2022::Asymmetric_Localization_Of_PCP_Proteins_R-HSA-4608870,61,0.31132,0.017998,0.12872,0.0077975,0.6773927288135594,1.0,False,False
mALPS,Reactome_2022,Semaphorin Interactions R-HSA-373755,Reactome_2022::Semaphorin_Interactions_R-HSA-373755,62,0.29041,0.016926,0.1202,0.0078519,0.6773927288135594,1.0,False,False
mALPS,GO_BP_2023,Cytoskeleton Organization (GO:0007010),GO_BP_2023::Cytoskeleton_Organization_(GO:0007010),106,0.22219,0.016912,0.092258,0.0080188,0.6802615333333333,1.0,False,False
mALPS,Reactome_2022,GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,Reactome_2022::GLI3_Is_Processed_To_GLI3R_By_Proteasome_R-HSA-5610785,58,0.32051,0.018069,0.13372,0.0082744,0.6892383970588236,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Cytoskeleton Organization (GO:0051493),GO_BP_2023::Regulation_Of_Cytoskeleton_Organization_(GO:0051493),108,0.21434,0.016467,0.089966,0.008604,0.6892383970588236,1.0,False,False
mALPS,GO_BP_2023,Myotube Differentiation (GO:0014902),GO_BP_2023::Myotube_Differentiation_(GO:0014902),23,0.46365,0.016476,0.19507,0.0087376,0.6892383970588236,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),GO_BP_2023::Negative_Regulation_Of_Oxidative_Stress-Induced_Intrinsic_Apoptotic_Signaling_Pathway_(GO:1902176),15,0.48071,0.013798,0.20281,0.0088961,0.6892383970588236,1.0,False,False
mALPS,GO_BP_2023,Cardiac Right Ventricle Morphogenesis (GO:0003215),GO_BP_2023::Cardiac_Right_Ventricle_Morphogenesis_(GO:0003215),12,0.6753,0.017339,0.28528,0.0089703,0.6892383970588236,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Establishment Of Planar Polarity (GO:0090175),GO_BP_2023::Regulation_Of_Establishment_Of_Planar_Polarity_(GO:0090175),28,0.41783,0.01638,0.17654,0.0089793,0.6892383970588236,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),GO_BP_2023::Positive_Regulation_Of_Establishment_Of_Protein_Localization_To_Mitochondrion_(GO:1903749),32,0.40677,0.017046,0.17239,0.0091541,0.6892383970588236,1.0,False,False
mALPS,GO_BP_2023,Intracellular Sodium Ion Homeostasis (GO:0006883),GO_BP_2023::Intracellular_Sodium_Ion_Homeostasis_(GO:0006883),18,0.5018,0.015777,0.21286,0.0092079,0.6892383970588236,1.0,False,False
mALPS,GO_BP_2023,Bile Acid And Bile Salt Transport (GO:0015721),GO_BP_2023::Bile_Acid_And_Bile_Salt_Transport_(GO:0015721),22,0.42276,0.014694,0.17987,0.0093851,0.6906112,1.0,False,False
mALPS,GO_BP_2023,protein-DNA Complex Organization (GO:0071824),GO_BP_2023::protein-DNA_Complex_Organization_(GO:0071824),52,0.30084,0.016062,0.12824,0.0094976,0.6906112,1.0,False,False
mALPS,GO_BP_2023,Embryo Development Ending In Birth Or Egg Hatching (GO:0009792),GO_BP_2023::Embryo_Development_Ending_In_Birth_Or_Egg_Hatching_(GO:0009792),15,0.58503,0.016793,0.25236,0.010224,0.7329600000000001,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Metabolic Process (GO:0009892),GO_BP_2023::Negative_Regulation_Of_Metabolic_Process_(GO:0009892),51,0.29731,0.015721,0.1288,0.010497,0.7364463013698631,1.0,False,False
mALPS,GO_BP_2023,Glomerular Filtration (GO:0003094),GO_BP_2023::Glomerular_Filtration_(GO:0003094),9,0.84696,0.018835,0.36728,0.010562,0.7364463013698631,1.0,False,False
mALPS,Reactome_2022,DCC Mediated Attractive Signaling R-HSA-418885,Reactome_2022::DCC_Mediated_Attractive_Signaling_R-HSA-418885,14,0.6268,0.017382,0.27437,0.011177,0.7615670886075949,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955),GO_BP_2023::Positive_Regulation_Of_Protein_Targeting_To_Mitochondrion_(GO:1903955),29,0.40543,0.016175,0.17809,0.011414,0.7615670886075949,1.0,False,False
mALPS,GO_BP_2023,Fc Receptor Signaling Pathway (GO:0038093),GO_BP_2023::Fc_Receptor_Signaling_Pathway_(GO:0038093),26,0.35476,0.013403,0.15643,0.011678,0.7615670886075949,1.0,False,False
mALPS,GO_BP_2023,Retina Homeostasis (GO:0001895),GO_BP_2023::Retina_Homeostasis_(GO:0001895),33,0.32619,0.013881,0.14394,0.011726,0.7615670886075949,1.0,False,False
mALPS,Reactome_2022,NRAGE Signals Death Thru JNK R-HSA-193648,Reactome_2022::NRAGE_Signals_Death_Thru_JNK_R-HSA-193648,52,0.29867,0.015946,0.13193,0.011796,0.7615670886075949,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Protein Targeting To Mitochondrion (GO:1903214),GO_BP_2023::Regulation_Of_Protein_Targeting_To_Mitochondrion_(GO:1903214),38,0.33375,0.015239,0.14747,0.01182,0.7615670886075949,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Gastrulation (GO:0010470),GO_BP_2023::Regulation_Of_Gastrulation_(GO:0010470),12,0.60847,0.015623,0.26976,0.012055,0.7669993749999999,1.0,False,False
mALPS,Reactome_2022,Signaling By CSF3 (G-CSF) R-HSA-9674555,Reactome_2022::Signaling_By_CSF3_(G-CSF)_R-HSA-9674555,30,0.40919,0.016604,0.18203,0.012297,0.7727374074074075,1.0,False,False
mALPS,Reactome_2022,CLEC7A (Dectin-1) Signaling R-HSA-5607764,Reactome_2022::CLEC7A_(Dectin-1)_Signaling_R-HSA-5607764,96,0.20882,0.01513,0.0938,0.013006,0.7827946511627907,1.0,False,False
mALPS,Reactome_2022,Signaling By Hedgehog R-HSA-5358351,Reactome_2022::Signaling_By_Hedgehog_R-HSA-5358351,132,0.19682,0.016706,0.088582,0.013151,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Transcription By RNA Polymerase II (GO:0006366),GO_BP_2023::Transcription_By_RNA_Polymerase_II_(GO:0006366),188,0.14819,0.014987,0.066793,0.013265,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Microtubule Polymerization (GO:0031113),GO_BP_2023::Regulation_Of_Microtubule_Polymerization_(GO:0031113),40,0.315,0.014755,0.1426,0.013594,0.7827946511627907,1.0,False,False
mALPS,Reactome_2022,Defects In Cobalamin (B12) Metabolism R-HSA-3296469,Reactome_2022::Defects_In_Cobalamin_(B12)_Metabolism_R-HSA-3296469,13,0.61608,0.016464,0.27978,0.013838,0.7827946511627907,1.0,False,False
mALPS,Reactome_2022,Regulation Of BACH1 Activity R-HSA-9708530,Reactome_2022::Regulation_Of_BACH1_Activity_R-HSA-9708530,11,0.70569,0.017348,0.32065,0.013883,0.7827946511627907,1.0,False,False
mALPS,Reactome_2022,Degradation Of GLI2 By Proteasome R-HSA-5610783,Reactome_2022::Degradation_Of_GLI2_By_Proteasome_R-HSA-5610783,58,0.29291,0.016514,0.13373,0.014255,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of BMP Signaling Pathway (GO:0030513),GO_BP_2023::Positive_Regulation_Of_BMP_Signaling_Pathway_(GO:0030513),23,0.48006,0.01706,0.21986,0.014507,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Outflow Tract Septum Morphogenesis (GO:0003148),GO_BP_2023::Outflow_Tract_Septum_Morphogenesis_(GO:0003148),24,0.45315,0.016449,0.2076,0.014532,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Nucleotide-Excision Repair (GO:2000819),GO_BP_2023::Regulation_Of_Nucleotide-Excision_Repair_(GO:2000819),26,0.39943,0.01509,0.18379,0.014885,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000650),GO_BP_2023::Negative_Regulation_Of_Sodium_Ion_Transmembrane_Transporter_Activity_(GO:2000650),10,0.62127,0.014563,0.28614,0.014967,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),GO_BP_2023::Negative_Regulation_Of_Cold-Induced_Thermogenesis_(GO:0120163),44,0.29919,0.014697,0.13795,0.015055,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Endothelium Development (GO:0003158),GO_BP_2023::Endothelium_Development_(GO:0003158),12,0.6519,0.016738,0.30126,0.015244,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Receptor Clustering (GO:0043113),GO_BP_2023::Receptor_Clustering_(GO:0043113),18,0.45146,0.014195,0.20876,0.015293,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of DNA Replication (GO:0045740),GO_BP_2023::Positive_Regulation_Of_DNA_Replication_(GO:0045740),18,0.48098,0.015123,0.22288,0.015471,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Erythrocyte Development (GO:0048821),GO_BP_2023::Erythrocyte_Development_(GO:0048821),8,0.84185,0.017651,0.39195,0.015872,0.7827946511627907,1.0,False,False
mALPS,Reactome_2022,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,Reactome_2022::Inactivation_Of_CSF3_(G-CSF)_Signaling_R-HSA-9705462,25,0.44649,0.016541,0.20794,0.015897,0.7827946511627907,1.0,False,False
mALPS,Reactome_2022,Degradation Of GLI1 By Proteasome R-HSA-5610780,Reactome_2022::Degradation_Of_GLI1_By_Proteasome_R-HSA-5610780,58,0.28829,0.016253,0.13524,0.016524,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of DNA Repair (GO:0045739),GO_BP_2023::Positive_Regulation_Of_DNA_Repair_(GO:0045739),88,0.20048,0.013911,0.094119,0.016591,0.7827946511627907,1.0,False,False
mALPS,Reactome_2022,Insulin Processing R-HSA-264876,Reactome_2022::Insulin_Processing_R-HSA-264876,25,0.39026,0.014458,0.18347,0.016715,0.7827946511627907,1.0,False,False
mALPS,Reactome_2022,Antigen processing-Cross Presentation R-HSA-1236975,Reactome_2022::Antigen_processing-Cross_Presentation_R-HSA-1236975,98,0.20929,0.015321,0.098711,0.017,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Calcium-Mediated Signaling (GO:0019722),GO_BP_2023::Calcium-Mediated_Signaling_(GO:0019722),81,0.21145,0.014079,0.099938,0.017189,0.7827946511627907,1.0,False,False
mALPS,Reactome_2022,TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,Reactome_2022::TGF-beta_Receptor_Signaling_Activates_SMADs_R-HSA-2173789,44,0.30162,0.014817,0.14261,0.01722,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of Superoxide Anion Generation (GO:0032930),GO_BP_2023::Positive_Regulation_Of_Superoxide_Anion_Generation_(GO:0032930),13,0.55245,0.014764,0.26181,0.017433,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),GO_BP_2023::Regulation_Of_Vascular_Endothelial_Growth_Factor_Receptor_Signaling_Pathway_(GO:0030947),22,0.41736,0.014506,0.19793,0.017499,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Positive Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000651),GO_BP_2023::Positive_Regulation_Of_Sodium_Ion_Transmembrane_Transporter_Activity_(GO:2000651),10,0.61211,0.014348,0.29135,0.017832,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Mitochondrion Transport Along Microtubule (GO:0047497),GO_BP_2023::Mitochondrion_Transport_Along_Microtubule_(GO:0047497),13,0.62329,0.016657,0.29704,0.017944,0.7827946511627907,1.0,False,False
mALPS,Reactome_2022,Hedgehog Off State R-HSA-5610787,Reactome_2022::Hedgehog_Off_State_R-HSA-5610787,96,0.21838,0.015823,0.10417,0.018031,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Mesoderm Morphogenesis (GO:0048332),GO_BP_2023::Mesoderm_Morphogenesis_(GO:0048332),11,0.62092,0.015265,0.29627,0.018058,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Proteolysis (GO:0030162),GO_BP_2023::Regulation_Of_Proteolysis_(GO:0030162),50,0.26685,0.013971,0.12753,0.018206,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),GO_BP_2023::Regulation_Of_Fibroblast_Growth_Factor_Receptor_Signaling_Pathway_(GO:0040036),18,0.43598,0.013708,0.20852,0.018283,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216),GO_BP_2023::G_Protein-Coupled_Glutamate_Receptor_Signaling_Pathway_(GO:0007216),12,0.5405,0.013878,0.25907,0.018483,0.7827946511627907,1.0,False,False
mALPS,GO_BP_2023,Ceramide Biosynthetic Process (GO:0046513),GO_BP_2023::Ceramide_Biosynthetic_Process_(GO:0046513),42,0.32262,0.015484,0.15482,0.018597,0.7827946511627907,1.0,False,False
